137,2022-03-29 10:58:50,1464,200,Brand,Support,4,5,11,334,0,8,False,475
138,2022-03-29 17:06:17,2105,100,Morgana,Support,4,17,7,475,4353,10,True,490
139,2022-03-30 11:01:42,1937,200,Morgana,Support,0,12,9,389,1871,9,False,475
140,2022-03-31 19:33:20,2369,200,Morgana,Support,9,9,11,466,4143,15,False,460
141,2022-04-01 09:46:48,1384,100,Morgana,Support,4,17,1,1156,2115,5,True,475
142,2022-04-01 13:36:44,2099,100,Morgana,Support,0,22,6,338,5119,14,True,490
143,2022-04-01 14:24:39,1588,100,Morgana,Support,5,12,5,1002,2502,6,False,475
144,2022-04-01 16:40:39,1911,200,Seraphine,Support,7,24,7,388,6457,13,True,490
145,2022-04-01 17:20:41,1370,100,Morgana,Support,1,8,1,1356,3542,4,True,505
146,2022-04-01 21:04:58,2555,100,Seraphine,Support,7,15,9,434,10117,9,True,520
147,2022-04-01 21:54:11,1231,200,Morgana,Support,0,4,3,425,786,4,False,505
148,2022-04-02 17:27:06,1863,200,Leona,Support,2,20,8,338,2002,10,True,520
149,2022-04-02 19:54:24,1565,200,Seraphine,Support,2,4,4,699,2253,10,False,505
150,2022-04-02 22:53:03,1629,200,Morgana,Support,2,5,7,699,1424,7,False,490
151,2022-04-03 15:19:03,1570,200,Leona,Support,3,4,8,384,83,8,False,475
152,2022-04-04 11:27:33,1688,100,Morgana,Support,2,6,4,948,2079,9,False,460
153,2022-04-04 12:44:23,1458,200,Seraphine,Support,1,9,4,761,2669,7,True,475
154,2022-04-04 14:34:18,1946,100,Morgana,Support,4,16,4,1090,3413,19,False,460
155,2022-04-04 15:16:57,1975,200,Morgana,Support,0,7,6,672,4745,12,False,445
156,2022-04-05 23:50:56,1801,100,Sona,Support,0,12,7,443,9482,4,False,430
157,2022-04-05 23:14:46,1835,200,Seraphine,Support,3,19,5,416,9396,9,True,445
158,2022-04-06 00:52:27,1748,100,Xayah,Bottom,3,8,2,992,1109,0,False,430
159,2022-04-06 09:18:39,2104,200,Seraphine,Support,6,10,7,680,9796,7,False,415
160,2022-04-06 11:17:11,2079,200,Morgana,Support,6,12,9,531,3937,8,False,400
161,2022-04-06 14:01:03,1568,200,Morgana,Support,3,20,3,676,2387,8,True,415
162,2022-04-06 14:31:50,1917,200,Seraphine,Support,2,15,4,635,6351,11,False,400
163,2022-04-06 16:45:10,943,100,Seraphine,Support,0,14,0,0,1679,6,True,415
164,2022-04-06 23:54:24,1668,100,Morgana,Support,4,23,2,725,2263,5,True,430
165,2022-04-06 23:23:14,1522,200,Seraphine,Support,1,11,3,362,5610,4,True,445
166,2022-04-07 00:28:33,1710,100,Morgana,Support,4,23,6,468,3164,6,True,460
167,2022-04-07 11:31:59,2115,200,Morgana,Support,2,19,4,1000,4952,16,False,445
168,2022-04-07 12:21:22,1300,200,Seraphine,Support,0,0,1,972,589,3,False,430
169,2022-04-08 14:14:25,1600,100,Morgana,Support,6,25,2,726,3200,11,True,445
170,2022-04-08 14:49:54,2591,200,Morgana,Support,0,12,5,1210,4341,22,False,430
171,2022-04-11 10:52:24,2020,100,Seraphine,Support,1,20,7,297,19326,10,True,445
172,2022-04-11 12:03:37,1476,200,Morgana,Support,3,12,2,1044,4637,5,True,460
173,2022-04-11 14:44:15,955,100,Seraphine,Support,2,1,3,289,173,1,False,445
174,2022-04-11 14:11:05,1632,100,Morgana,Support,4,11,2,788,3202,15,True,460
175,2022-04-11 15:35:34,2155,200,Seraphine,Support,2,16,9,681,9167,7,True,475
176,2022-04-11 15:14:16,936,100,Seraphine,Support,1,6,0,0,716,0,True,490
177,2022-04-11 16:17:28,1891,100,Morgana,Support,2,7,11,554,1160,10,False,475
178,2022-04-12 23:11:54,2193,200,Seraphine,Support,1,18,8,697,13463,10,True,490
179,2022-04-12 23:54:22,2306,100,Morgana,Support,4,23,6,680,3141,9,True,505
180,2022-04-13 00:46:41,1508,100,Seraphine,Jungle,6,23,4,510,10444,6,True,520
181,2022-04-13 01:17:25,2131,200,Morgana,Support,2,15,9,645,3101,12,False,505
182,2022-04-13 11:59:15,1717,100,Zyra,Support,7,6,11,626,1454,8,False,490
183,2022-04-13 12:33:49,1367,100,Morgana,Support,7,10,4,612,3426,3,True,505
184,2022-04-13 13:13:26,1852,100,Morgana,Support,4,10,7,663,2003,8,False,490
185,2022-04-13 15:27:27,1803,200,Zyra,Support,5,10,9,421,688,8,True,505
186,2022-04-13 14:43:40,2000,100,Seraphine,Support,3,14,8,619,6908,11,False,490
187,2022-04-13 18:42:28,1968,100,Nami,Support,1,19,4,1147,16532,3,False,475
188,2022-04-13 21:46:06,2043,200,Morgana,Support,4,9,6,591,3070,12,False,460
189,2022-04-13 22:28:01,1414,100,Zyra,Support,0,3,4,435,949,5,True,475
190,2022-04-13 23:37:37,1572,200,Zyra,Support,3,6,8,518,190,4,False,460
191,2022-04-14 00:09:10,2661,200,Nami,Support,0,23,10,391,18376,7,True,475
192,2022-04-14 01:50:34,1641,100,Seraphine,Support,7,12,6,497,8116,15,True,490
193,2022-04-14 01:02:33,2052,100,Nami,Support,2,28,5,636,17735,15,True,505
194,2022-04-14 11:46:48,1621,200,Seraphine,Support,0,6,5,418,4252,10,False,490
195,2022-04-14 10:42:15,1284,100,Zyra,Support,1,5,5,497,819,1,False,475
196,2022-04-14 11:09:57,1708,200,Morgana,Support,6,14,5,594,2386,6,True,490
197,2022-04-14 13:38:42,1563,100,Senna,Support,6,18,5,413,8787,0,True,505
198,2022-04-14 12:54:10,2335,200,Zyra,Support,2,12,10,475,847,9,True,520
199,2022-04-14 14:10:10,1764,200,Nami,Support,3,11,6,648,9922,5,False,505
200,2022-04-14 15:08:21,1735,100,Morgana,Support,4,12,3,1322,1427,13,False,490
201,2022-04-14 16:16:38,1225,100,Leona,Support,0,4,8,227,595,2,False,475
202,2022-04-14 15:41:47,1770,200,Zyra,Support,8,12,9,590,257,5,False,460
203,2022-04-14 23:45:46,1713,100,Morgana,Support,1,17,6,380,1529,10,True,475
204,2022-04-15 01:29:12,1598,100,Zyra,Support,4,7,8,721,470,5,False,460
205,2022-04-15 00:20:04,1947,200,Seraphine,Support,4,19,2,1378,8987,9,True,475
206,2022-04-15 00:57:50,1517,200,Seraphine,Support,0,12,5,499,2363,6,False,460
207,2022-04-15 16:04:24,2193,100,Morgana,Support,1,9,7,392,3293,16,True,475
208,2022-04-15 15:25:18,2020,100,Zyra,Support,4,10,6,863,481,12,False,460
209,2022-04-15 21:25:01,1912,100,Morgana,Middle,1,9,9,370,2021,13,False,445
210,2022-04-18 13:20:00,1197,100,Lux,Support,3,9,0,0,339,4,True,460
211,2022-04-18 14:41:22,1892,100,Zyra,Support,5,10,5,939,2451,8,False,445
212,2022-04-18 13:50:23,991,200,Morgana,Support,3,5,1,811,1133,7,True,460
213,2022-04-18 14:13:33,1247,200,Seraphine,Support,0,10,4,521,3114,4,True,475
214,2022-04-18 15:18:15,1990,100,Morgana,Support,5,7,4,795,2950,17,False,460
215,2022-04-19 07:26:59,1870,200,Xayah,Bottom,2,6,9,443,2017,5,False,445
216,2022-04-19 08:04:47,2407,100,Morgana,Support,5,19,7,1205,6376,21,True,460
217,2022-04-19 09:40:18,1879,100,Yuumi,Support,4,18,7,496,19477,4,False,445
218,2022-04-19 18:00:24,1380,100,Lulu,Support,0,4,6,287,901,9,False,430
219,2022-04-19 19:06:14,1922,100,Zyra,Support,4,16,7,995,488,3,False,415
220,2022-04-20 11:05:07,1626,100,Soraka,Support,0,4,4,875,20945,3,False,400
